Word,task,rating,lexicalCategory,phonemes,totalMorphemes,concreteness,babyAVG
before,alien,10,function,4.0,1,1.96,2.352941176
before,alien,56,function,4.0,1,1.96,2.352941176
before,alien,4,function,4.0,1,1.96,2.352941176
before,alien,13,function,4.0,1,1.96,2.352941176
before,alien,8,function,4.0,1,1.96,2.352941176
behind,alien,39,function,6.0,1,3.48,3.05
behind,alien,35,function,6.0,1,3.48,3.05
behind,alien,43,function,6.0,1,3.48,3.05
behind,alien,91,function,6.0,1,3.48,3.05
behind,alien,45,function,6.0,1,3.48,3.05
behind,alien,0,function,6.0,1,3.48,3.05
behind,alien,69,function,6.0,1,3.48,3.05
behind,alien,17,function,6.0,1,3.48,3.05
behind,alien,48,function,6.0,1,3.48,3.05
behind,alien,3,function,6.0,1,3.48,3.05
behind,alien,42,function,6.0,1,3.48,3.05
behind,alien,48,function,6.0,1,3.48,3.05
behind,alien,0,function,6.0,1,3.48,3.05
belt,alien,4,noun,4.0,1,4.9,1.285714286
belt,alien,50,noun,4.0,1,4.9,1.285714286
belt,alien,0,noun,4.0,1,4.9,1.285714286
belt,alien,75,noun,4.0,1,4.9,1.285714286
belt,alien,38,noun,4.0,1,4.9,1.285714286
belt,alien,27,noun,4.0,1,4.9,1.285714286
belt,alien,2,noun,4.0,1,4.9,1.285714286
belt,alien,59,noun,4.0,1,4.9,1.285714286
belt,alien,0,noun,4.0,1,4.9,1.285714286
belt,alien,70,noun,4.0,1,4.9,1.285714286
belt,alien,0,noun,4.0,1,4.9,1.285714286
belt,alien,38,noun,4.0,1,4.9,1.285714286
belt,alien,51,noun,4.0,1,4.9,1.285714286
belt,alien,94,noun,4.0,1,4.9,1.285714286
belt,alien,50,noun,4.0,1,4.9,1.285714286
belt,alien,42,noun,4.0,1,4.9,1.285714286
belt,alien,39,noun,4.0,1,4.9,1.285714286
belt,alien,3,noun,4.0,1,4.9,1.285714286
belt,alien,11,noun,4.0,1,4.9,1.285714286
bench,alien,60,noun,5.0,1,4.87,2.0
bench,alien,4,noun,5.0,1,4.87,2.0
bench,alien,37,noun,5.0,1,4.87,2.0
bench,alien,65,noun,5.0,1,4.87,2.0
bench,alien,10,noun,5.0,1,4.87,2.0
bench,alien,50,noun,5.0,1,4.87,2.0
bench,alien,33,noun,5.0,1,4.87,2.0
bench,alien,14,noun,5.0,1,4.87,2.0
bench,alien,50,noun,5.0,1,4.87,2.0
bench,alien,29,noun,5.0,1,4.87,2.0
bench,alien,43,noun,5.0,1,4.87,2.0
bench,alien,1,noun,5.0,1,4.87,2.0
bench,alien,20,noun,5.0,1,4.87,2.0
better,alien,13,adjective,4.0,1,1.91,2.4
better,alien,100,adjective,4.0,1,1.91,2.4
better,alien,10,adjective,4.0,1,1.91,2.4
better,alien,28,adjective,4.0,1,1.91,2.4
better,alien,0,adjective,4.0,1,1.91,2.4
better,alien,8,adjective,4.0,1,1.91,2.4
better,alien,15,adjective,4.0,1,1.91,2.4
better,alien,0,adjective,4.0,1,1.91,2.4
better,alien,0,adjective,4.0,1,1.91,2.4
better,alien,90,adjective,4.0,1,1.91,2.4
better,alien,20,adjective,4.0,1,1.91,2.4
better,alien,0,adjective,4.0,1,1.91,2.4
better,alien,100,adjective,4.0,1,1.91,2.4
better,alien,34,adjective,4.0,1,1.91,2.4
better,alien,73,adjective,4.0,1,1.91,2.4
better,alien,30,adjective,4.0,1,1.91,2.4
bib,alien,61,noun,3.0,1,4.79,9.75
bib,alien,7,noun,3.0,1,4.79,9.75
bib,alien,0,noun,3.0,1,4.79,9.75
bib,alien,34,noun,3.0,1,4.79,9.75
bib,alien,20,noun,3.0,1,4.79,9.75
bib,alien,50,noun,3.0,1,4.79,9.75
bib,alien,4,noun,3.0,1,4.79,9.75
bib,alien,43,noun,3.0,1,4.79,9.75
bib,alien,14,noun,3.0,1,4.79,9.75
bib,alien,27,noun,3.0,1,4.79,9.75
bib,alien,57,noun,3.0,1,4.79,9.75
bib,alien,49,noun,3.0,1,4.79,9.75
bib,alien,6,noun,3.0,1,4.79,9.75
bib,alien,34,noun,3.0,1,4.79,9.75
bib,alien,0,noun,3.0,1,4.79,9.75
bib,alien,0,noun,3.0,1,4.79,9.75
big,alien,84,adjective,3.0,1,3.66,2.727272727
big,alien,2,adjective,3.0,1,3.66,2.727272727
big,alien,29,adjective,3.0,1,3.66,2.727272727
big,alien,100,adjective,3.0,1,3.66,2.727272727
big,alien,30,adjective,3.0,1,3.66,2.727272727
big,alien,90,adjective,3.0,1,3.66,2.727272727
big,alien,16,adjective,3.0,1,3.66,2.727272727
big,alien,55,adjective,3.0,1,3.66,2.727272727
big,alien,44,adjective,3.0,1,3.66,2.727272727
big,alien,6,adjective,3.0,1,3.66,2.727272727
big,alien,0,adjective,3.0,1,3.66,2.727272727
big,alien,50,adjective,3.0,1,3.66,2.727272727
big,alien,0,adjective,3.0,1,3.66,2.727272727
big,alien,68,adjective,3.0,1,3.66,2.727272727
big,alien,36,adjective,3.0,1,3.66,2.727272727
big,alien,84,adjective,3.0,1,3.66,2.727272727
big,alien,10,adjective,3.0,1,3.66,2.727272727
big,alien,10,adjective,3.0,1,3.66,2.727272727
bird,alien,23,noun,3.0,1,5.0,2.375
bird,alien,5,noun,3.0,1,5.0,2.375
bird,alien,25,noun,3.0,1,5.0,2.375
bird,alien,0,noun,3.0,1,5.0,2.375
bird,alien,100,noun,3.0,1,5.0,2.375
bird,alien,67,noun,3.0,1,5.0,2.375
bird,alien,40,noun,3.0,1,5.0,2.375
bird,alien,2,noun,3.0,1,5.0,2.375
bird,alien,81,noun,3.0,1,5.0,2.375
bird,alien,25,noun,3.0,1,5.0,2.375
bird,alien,24,noun,3.0,1,5.0,2.375
bird,alien,37,noun,3.0,1,5.0,2.375
bird,alien,0,noun,3.0,1,5.0,2.375
bird,alien,71,noun,3.0,1,5.0,2.375
bite,alien,62,verb,3.0,1,4.44,3.615384615
bite,alien,24,verb,3.0,1,4.44,3.615384615
bite,alien,8,verb,3.0,1,4.44,3.615384615
bite,alien,14,verb,3.0,1,4.44,3.615384615
bite,alien,10,verb,3.0,1,4.44,3.615384615
bite,alien,13,verb,3.0,1,4.44,3.615384615
bite,alien,69,verb,3.0,1,4.44,3.615384615
bite,alien,2,verb,3.0,1,4.44,3.615384615
bite,alien,80,verb,3.0,1,4.44,3.615384615
bite,alien,5,verb,3.0,1,4.44,3.615384615
black,alien,60,adjective,,1,3.76,2.5
black,alien,60,adjective,,1,3.76,2.5
black,alien,52,adjective,,1,3.76,2.5
black,alien,52,adjective,,1,3.76,2.5
black,alien,13,adjective,,1,3.76,2.5
black,alien,47,adjective,,1,3.76,2.5
black,alien,12,adjective,,1,3.76,2.5
black,alien,2,adjective,,1,3.76,2.5
black,alien,19,adjective,,1,3.76,2.5
black,alien,16,adjective,,1,3.76,2.5
black,alien,50,adjective,,1,3.76,2.5
blanket,alien,10,noun,7.0,1,5.0,8.916666667
blanket,alien,49,noun,7.0,1,5.0,8.916666667
blanket,alien,14,noun,7.0,1,5.0,8.916666667
blanket,alien,10,noun,7.0,1,5.0,8.916666667
blanket,alien,11,noun,7.0,1,5.0,8.916666667
blanket,alien,29,noun,7.0,1,5.0,8.916666667
blanket,alien,30,noun,7.0,1,5.0,8.916666667
blanket,alien,70,noun,7.0,1,5.0,8.916666667
blanket,alien,5,noun,7.0,1,5.0,8.916666667
blanket,alien,60,noun,7.0,1,5.0,8.916666667
blanket,alien,1,noun,7.0,1,5.0,8.916666667
block,alien,35,noun,4.0,1,4.48,4.473684211
block,alien,40,noun,4.0,1,4.48,4.473684211
block,alien,20,noun,4.0,1,4.48,4.473684211
block,alien,7,noun,4.0,1,4.48,4.473684211
block,alien,50,noun,4.0,1,4.48,4.473684211
block,alien,5,noun,4.0,1,4.48,4.473684211
block,alien,80,noun,4.0,1,4.48,4.473684211
block,alien,38,noun,4.0,1,4.48,4.473684211
block,alien,0,noun,4.0,1,4.48,4.473684211
block,alien,48,noun,4.0,1,4.48,4.473684211
blow,alien,39,verb,3.0,1,3.74,2.5
blow,alien,3,verb,3.0,1,3.74,2.5
blow,alien,67,verb,3.0,1,3.74,2.5
blow,alien,39,verb,3.0,1,3.74,2.5
blow,alien,90,verb,3.0,1,3.74,2.5
blow,alien,41,verb,3.0,1,3.74,2.5
blow,alien,100,verb,3.0,1,3.74,2.5
blow,alien,4,verb,3.0,1,3.74,2.5
blow,alien,1,verb,3.0,1,3.74,2.5
blow,alien,30,verb,3.0,1,3.74,2.5
blow,alien,29,verb,3.0,1,3.74,2.5
blow,alien,91,verb,3.0,1,3.74,2.5
blow,alien,15,verb,3.0,1,3.74,2.5
blow,alien,62,verb,3.0,1,3.74,2.5
blue,alien,70,adjective,3.0,1,3.76,7.333333333
blue,alien,72,adjective,3.0,1,3.76,7.333333333
blue,alien,32,adjective,3.0,1,3.76,7.333333333
blue,alien,80,adjective,3.0,1,3.76,7.333333333
blue,alien,60,adjective,3.0,1,3.76,7.333333333
blue,alien,50,adjective,3.0,1,3.76,7.333333333
blue,alien,2,adjective,3.0,1,3.76,7.333333333
blue,alien,35,adjective,3.0,1,3.76,7.333333333
blue,alien,21,adjective,3.0,1,3.76,7.333333333
blue,alien,3,adjective,3.0,1,3.76,7.333333333
blue,alien,20,adjective,3.0,1,3.76,7.333333333
blue,alien,100,adjective,3.0,1,3.76,7.333333333
boat,alien,97,noun,3.0,1,4.93,1.363636364
boat,alien,10,noun,3.0,1,4.93,1.363636364
boat,alien,84,noun,3.0,1,4.93,1.363636364
boat,alien,58,noun,3.0,1,4.93,1.363636364
boat,alien,40,noun,3.0,1,4.93,1.363636364
boat,alien,75,noun,3.0,1,4.93,1.363636364
boat,alien,28,noun,3.0,1,4.93,1.363636364
boat,alien,50,noun,3.0,1,4.93,1.363636364
boat,alien,5,noun,3.0,1,4.93,1.363636364
boat,alien,66,noun,3.0,1,4.93,1.363636364
boat,alien,62,noun,3.0,1,4.93,1.363636364
boat,alien,89,noun,3.0,1,4.93,1.363636364
boat,alien,93,noun,3.0,1,4.93,1.363636364
boat,alien,42,noun,3.0,1,4.93,1.363636364
boat,alien,40,noun,3.0,1,4.93,1.363636364
boat,alien,0,noun,3.0,1,4.93,1.363636364
boat,alien,5,noun,3.0,1,4.93,1.363636364
boat,alien,90,noun,3.0,1,4.93,1.363636364
book,alien,100,noun,3.0,1,4.9,4.7
book,alien,24,noun,3.0,1,4.9,4.7
book,alien,100,noun,3.0,1,4.9,4.7
book,alien,76,noun,3.0,1,4.9,4.7
book,alien,65,noun,3.0,1,4.9,4.7
book,alien,100,noun,3.0,1,4.9,4.7
book,alien,100,noun,3.0,1,4.9,4.7
book,alien,35,noun,3.0,1,4.9,4.7
book,alien,63,noun,3.0,1,4.9,4.7
book,alien,0,noun,3.0,1,4.9,4.7
book,alien,69,noun,3.0,1,4.9,4.7
boots,alien,77,noun,3.0,2,5.0,3.0
boots,alien,50,noun,3.0,2,5.0,3.0
boots,alien,60,noun,3.0,2,5.0,3.0
boots,alien,4,noun,3.0,2,5.0,3.0
boots,alien,48,noun,3.0,2,5.0,3.0
boots,alien,81,noun,3.0,2,5.0,3.0
boots,alien,3,noun,3.0,2,5.0,3.0
boots,alien,15,noun,3.0,2,5.0,3.0
boots,alien,58,noun,3.0,2,5.0,3.0
boots,alien,32,noun,3.0,2,5.0,3.0
boots,alien,50,noun,3.0,2,5.0,3.0
bottle,alien,83,noun,4.0,1,4.91,9.6
bottle,alien,25,noun,4.0,1,4.91,9.6
bottle,alien,52,noun,4.0,1,4.91,9.6
bottle,alien,8,noun,4.0,1,4.91,9.6
bottle,alien,10,noun,4.0,1,4.91,9.6
bottle,alien,9,noun,4.0,1,4.91,9.6
bottle,alien,74,noun,4.0,1,4.91,9.6
bottle,alien,37,noun,4.0,1,4.91,9.6
bottle,alien,51,noun,4.0,1,4.91,9.6
bottle,alien,3,noun,4.0,1,4.91,9.6
bottle,alien,14,noun,4.0,1,4.91,9.6
bottle,alien,12,noun,4.0,1,4.91,9.6
bottle,alien,56,noun,4.0,1,4.91,9.6
bottle,alien,50,noun,4.0,1,4.91,9.6
bottle,alien,20,noun,4.0,1,4.91,9.6
bottle,alien,60,noun,4.0,1,4.91,9.6
bottle,alien,50,noun,4.0,1,4.91,9.6
bowl,alien,59,noun,3.0,1,4.87,4.4
bowl,alien,50,noun,3.0,1,4.87,4.4
bowl,alien,100,noun,3.0,1,4.87,4.4
bowl,alien,70,noun,3.0,1,4.87,4.4
bowl,alien,17,noun,3.0,1,4.87,4.4
bowl,alien,55,noun,3.0,1,4.87,4.4
bowl,alien,60,noun,3.0,1,4.87,4.4
bowl,alien,0,noun,3.0,1,4.87,4.4
bowl,alien,48,noun,3.0,1,4.87,4.4
bowl,alien,72,noun,3.0,1,4.87,4.4
bowl,alien,47,noun,3.0,1,4.87,4.4
bowl,alien,30,noun,3.0,1,4.87,4.4
bowl,alien,3,noun,3.0,1,4.87,4.4
bowl,alien,27,noun,3.0,1,4.87,4.4
bowl,alien,63,noun,3.0,1,4.87,4.4
bowl,alien,9,noun,3.0,1,4.87,4.4
bowl,alien,0,noun,3.0,1,4.87,4.4
bowl,alien,64,noun,3.0,1,4.87,4.4
box,alien,0,noun,4.0,1,4.9,1.941176471
box,alien,90,noun,4.0,1,4.9,1.941176471
box,alien,80,noun,4.0,1,4.9,1.941176471
box,alien,15,noun,4.0,1,4.9,1.941176471
box,alien,100,noun,4.0,1,4.9,1.941176471
box,alien,0,noun,4.0,1,4.9,1.941176471
box,alien,41,noun,4.0,1,4.9,1.941176471
box,alien,24,noun,4.0,1,4.9,1.941176471
boy,alien,100,noun,2.0,1,4.76,7.923076923
boy,alien,80,noun,2.0,1,4.76,7.923076923
boy,alien,31,noun,2.0,1,4.76,7.923076923
boy,alien,61,noun,2.0,1,4.76,7.923076923
boy,alien,50,noun,2.0,1,4.76,7.923076923
boy,alien,28,noun,2.0,1,4.76,7.923076923
boy,alien,7,noun,2.0,1,4.76,7.923076923
boy,alien,30,noun,2.0,1,4.76,7.923076923
boy,alien,80,noun,2.0,1,4.76,7.923076923
boy,alien,50,noun,2.0,1,4.76,7.923076923
boy,alien,5,noun,2.0,1,4.76,7.923076923
boy,alien,71,noun,2.0,1,4.76,7.923076923
boy,alien,90,noun,2.0,1,4.76,7.923076923
bread,alien,49,noun,4.0,1,4.92,2.1
bread,alien,2,noun,4.0,1,4.92,2.1
bread,alien,100,noun,4.0,1,4.92,2.1
bread,alien,30,noun,4.0,1,4.92,2.1
bread,alien,58,noun,4.0,1,4.92,2.1
bread,alien,5,noun,4.0,1,4.92,2.1
bread,alien,8,noun,4.0,1,4.92,2.1
bread,alien,50,noun,4.0,1,4.92,2.1
bread,alien,60,noun,4.0,1,4.92,2.1
bread,alien,0,noun,4.0,1,4.92,2.1
bread,alien,2,noun,4.0,1,4.92,2.1
bread,alien,79,noun,4.0,1,4.92,2.1
bread,alien,0,noun,4.0,1,4.92,2.1
bread,alien,50,noun,4.0,1,4.92,2.1
bread,alien,60,noun,4.0,1,4.92,2.1
bread,alien,45,noun,4.0,1,4.92,2.1
bread,alien,63,noun,4.0,1,4.92,2.1
bread,alien,30,noun,4.0,1,4.92,2.1
bread,alien,8,noun,4.0,1,4.92,2.1
bread,alien,50,noun,4.0,1,4.92,2.1
break,alien,100,verb,4.0,1,3.71,4.7
break,alien,1,verb,4.0,1,3.71,4.7
break,alien,8,verb,4.0,1,3.71,4.7
break,alien,41,verb,4.0,1,3.71,4.7
break,alien,40,verb,4.0,1,3.71,4.7
break,alien,0,verb,4.0,1,3.71,4.7
break,alien,85,verb,4.0,1,3.71,4.7
break,alien,36,verb,4.0,1,3.71,4.7
break,alien,49,verb,4.0,1,3.71,4.7
break,alien,31,verb,4.0,1,3.71,4.7
break,alien,19,verb,4.0,1,3.71,4.7
break,alien,19,verb,4.0,1,3.71,4.7
breakfast,alien,9,noun,8.0,1,4.43,4.7
breakfast,alien,23,noun,8.0,1,4.43,4.7
breakfast,alien,5,noun,8.0,1,4.43,4.7
breakfast,alien,7,noun,8.0,1,4.43,4.7
breakfast,alien,9,noun,8.0,1,4.43,4.7
breakfast,alien,5,noun,8.0,1,4.43,4.7
breakfast,alien,4,noun,8.0,1,4.43,4.7
breakfast,alien,16,noun,8.0,1,4.43,4.7
breakfast,alien,0,noun,8.0,1,4.43,4.7
breakfast,alien,7,noun,8.0,1,4.43,4.7
breakfast,alien,0,noun,8.0,1,4.43,4.7
breakfast,alien,51,noun,8.0,1,4.43,4.7
breakfast,alien,19,noun,8.0,1,4.43,4.7
bring,alien,17,verb,4.0,1,2.55,3.1
bring,alien,14,verb,4.0,1,2.55,3.1
bring,alien,0,verb,4.0,1,2.55,3.1
bring,alien,69,verb,4.0,1,2.55,3.1
bring,alien,14,verb,4.0,1,2.55,3.1
bring,alien,78,verb,4.0,1,2.55,3.1
bring,alien,0,verb,4.0,1,2.55,3.1
bring,alien,5,verb,4.0,1,2.55,3.1
bring,alien,92,verb,4.0,1,2.55,3.1
bring,alien,50,verb,4.0,1,2.55,3.1
bring,alien,19,verb,4.0,1,2.55,3.1
bring,alien,79,verb,4.0,1,2.55,3.1
bring,alien,4,verb,4.0,1,2.55,3.1
bring,alien,4,verb,4.0,1,2.55,3.1
bring,alien,26,verb,4.0,1,2.55,3.1
bring,alien,71,verb,4.0,1,2.55,3.1
bring,alien,53,verb,4.0,1,2.55,3.1
bring,alien,80,verb,4.0,1,2.55,3.1
broken,alien,27,adjective,6.0,2,4.11,2.0
broken,alien,68,adjective,6.0,2,4.11,2.0
broken,alien,41,adjective,6.0,2,4.11,2.0
broken,alien,29,adjective,6.0,2,4.11,2.0
broken,alien,90,adjective,6.0,2,4.11,2.0
broken,alien,2,adjective,6.0,2,4.11,2.0
broken,alien,69,adjective,6.0,2,4.11,2.0
broken,alien,21,adjective,6.0,2,4.11,2.0
broken,alien,10,adjective,6.0,2,4.11,2.0
broken,alien,39,adjective,6.0,2,4.11,2.0
broken,alien,16,adjective,6.0,2,4.11,2.0
broken,alien,26,adjective,6.0,2,4.11,2.0
broken,alien,45,adjective,6.0,2,4.11,2.0
broken,alien,80,adjective,6.0,2,4.11,2.0
broom,alien,8,noun,4.0,1,4.89,1.214285714
broom,alien,44,noun,4.0,1,4.89,1.214285714
broom,alien,61,noun,4.0,1,4.89,1.214285714
broom,alien,0,noun,4.0,1,4.89,1.214285714
broom,alien,35,noun,4.0,1,4.89,1.214285714
broom,alien,29,noun,4.0,1,4.89,1.214285714
broom,alien,3,noun,4.0,1,4.89,1.214285714
broom,alien,40,noun,4.0,1,4.89,1.214285714
broom,alien,71,noun,4.0,1,4.89,1.214285714
broom,alien,23,noun,4.0,1,4.89,1.214285714
broom,alien,71,noun,4.0,1,4.89,1.214285714
broom,alien,64,noun,4.0,1,4.89,1.214285714
broom,alien,0,noun,4.0,1,4.89,1.214285714
broom,alien,40,noun,4.0,1,4.89,1.214285714
broom,alien,53,noun,4.0,1,4.89,1.214285714
brother,alien,72,noun,5.0,1,4.43,5.3
brother,alien,26,noun,5.0,1,4.43,5.3
brother,alien,76,noun,5.0,1,4.43,5.3
brother,alien,17,noun,5.0,1,4.43,5.3
brother,alien,25,noun,5.0,1,4.43,5.3
brother,alien,4,noun,5.0,1,4.43,5.3
brother,alien,0,noun,5.0,1,4.43,5.3
brother,alien,20,noun,5.0,1,4.43,5.3
brother,alien,42,noun,5.0,1,4.43,5.3
brother,alien,8,noun,5.0,1,4.43,5.3
brother,alien,69,noun,5.0,1,4.43,5.3
brother,alien,39,noun,5.0,1,4.43,5.3
brother,alien,9,noun,5.0,1,4.43,5.3
brother,alien,2,noun,5.0,1,4.43,5.3
brown,alien,0,adjective,4.0,1,4.48,4.1
brown,alien,30,adjective,4.0,1,4.48,4.1
brown,alien,0,adjective,4.0,1,4.48,4.1
brown,alien,17,adjective,4.0,1,4.48,4.1
brown,alien,23,adjective,4.0,1,4.48,4.1
brown,alien,90,adjective,4.0,1,4.48,4.1
brown,alien,13,adjective,4.0,1,4.48,4.1
brown,alien,10,adjective,4.0,1,4.48,4.1
brown,alien,6,adjective,4.0,1,4.48,4.1
brown,alien,10,adjective,4.0,1,4.48,4.1
brown,alien,1,adjective,4.0,1,4.48,4.1
brown,alien,66,adjective,4.0,1,4.48,4.1
brush,alien,2,noun,4.0,1,4.54,2.3
brush,alien,2,noun,4.0,1,4.54,2.3
brush,alien,5,noun,4.0,1,4.54,2.3
brush,alien,46,noun,4.0,1,4.54,2.3
brush,alien,30,noun,4.0,1,4.54,2.3
brush,alien,18,noun,4.0,1,4.54,2.3
brush,alien,71,noun,4.0,1,4.54,2.3
brush,alien,55,noun,4.0,1,4.54,2.3
brush,alien,9,noun,4.0,1,4.54,2.3
brush,alien,82,noun,4.0,1,4.54,2.3
brush,alien,100,noun,4.0,1,4.54,2.3
brush,alien,18,noun,4.0,1,4.54,2.3
brush,alien,22,noun,4.0,1,4.54,2.3
brush,alien,60,noun,4.0,1,4.54,2.3
brush,alien,15,noun,4.0,1,4.54,2.3
bubbles,alien,80,noun,6.0,2,4.6,5.928571429
bubbles,alien,75,noun,6.0,2,4.6,5.928571429
bubbles,alien,86,noun,6.0,2,4.6,5.928571429
bubbles,alien,5,noun,6.0,2,4.6,5.928571429
bubbles,alien,20,noun,6.0,2,4.6,5.928571429
bubbles,alien,63,noun,6.0,2,4.6,5.928571429
bubbles,alien,47,noun,6.0,2,4.6,5.928571429
bubbles,alien,70,noun,6.0,2,4.6,5.928571429
bubbles,alien,61,noun,6.0,2,4.6,5.928571429
bubbles,alien,76,noun,6.0,2,4.6,5.928571429
bubbles,alien,94,noun,6.0,2,4.6,5.928571429
bubbles,alien,82,noun,6.0,2,4.6,5.928571429
bubbles,alien,81,noun,6.0,2,4.6,5.928571429
bubbles,alien,80,noun,6.0,2,4.6,5.928571429
bubbles,alien,70,noun,6.0,2,4.6,5.928571429
bucket,alien,87,noun,5.0,1,4.96,1.5
bucket,alien,64,noun,5.0,1,4.96,1.5
bucket,alien,38,noun,5.0,1,4.96,1.5
bucket,alien,70,noun,5.0,1,4.96,1.5
bucket,alien,27,noun,5.0,1,4.96,1.5
bucket,alien,60,noun,5.0,1,4.96,1.5
bucket,alien,48,noun,5.0,1,4.96,1.5
bucket,alien,30,noun,5.0,1,4.96,1.5
bucket,alien,13,noun,5.0,1,4.96,1.5
bucket,alien,49,noun,5.0,1,4.96,1.5
bucket,alien,15,noun,5.0,1,4.96,1.5
bucket,alien,9,noun,5.0,1,4.96,1.5
bug,alien,86,noun,3.0,1,5.0,3.076923077
bug,alien,4,noun,3.0,1,5.0,3.076923077
bug,alien,19,noun,3.0,1,5.0,3.076923077
bug,alien,50,noun,3.0,1,5.0,3.076923077
bug,alien,96,noun,3.0,1,5.0,3.076923077
bug,alien,42,noun,3.0,1,5.0,3.076923077
bug,alien,50,noun,3.0,1,5.0,3.076923077
bug,alien,23,noun,3.0,1,5.0,3.076923077
bug,alien,50,noun,3.0,1,5.0,3.076923077
bug,alien,45,noun,3.0,1,5.0,3.076923077
bug,alien,5,noun,3.0,1,5.0,3.076923077
bug,alien,96,noun,3.0,1,5.0,3.076923077
bug,alien,25,noun,3.0,1,5.0,3.076923077
bug,alien,81,noun,3.0,1,5.0,3.076923077
bug,alien,30,noun,3.0,1,5.0,3.076923077
bug,alien,1,noun,3.0,1,5.0,3.076923077
bug,alien,14,noun,3.0,1,5.0,3.076923077
build,alien,5,verb,4.0,1,3.71,2.428571429
build,alien,5,verb,4.0,1,3.71,2.428571429
build,alien,8,verb,4.0,1,3.71,2.428571429
build,alien,1,verb,4.0,1,3.71,2.428571429
build,alien,29,verb,4.0,1,3.71,2.428571429
build,alien,32,verb,4.0,1,3.71,2.428571429
build,alien,84,verb,4.0,1,3.71,2.428571429
build,alien,50,verb,4.0,1,3.71,2.428571429
build,alien,39,verb,4.0,1,3.71,2.428571429
build,alien,10,verb,4.0,1,3.71,2.428571429
bump,alien,38,verb,4.0,1,4.1,7.363636364
bump,alien,65,verb,4.0,1,4.1,7.363636364
bump,alien,60,verb,4.0,1,4.1,7.363636364
bump,alien,60,verb,4.0,1,4.1,7.363636364
bump,alien,29,verb,4.0,1,4.1,7.363636364
bump,alien,50,verb,4.0,1,4.1,7.363636364
bump,alien,25,verb,4.0,1,4.1,7.363636364
bump,alien,11,verb,4.0,1,4.1,7.363636364
bump,alien,83,verb,4.0,1,4.1,7.363636364
bump,alien,2,verb,4.0,1,4.1,7.363636364
bump,alien,50,verb,4.0,1,4.1,7.363636364
bump,alien,71,verb,4.0,1,4.1,7.363636364
bunny,alien,51,noun,4.0,1,4.97,2.8
bunny,alien,45,noun,4.0,1,4.97,2.8
bunny,alien,91,noun,4.0,1,4.97,2.8
bunny,alien,20,noun,4.0,1,4.97,2.8
bunny,alien,45,noun,4.0,1,4.97,2.8
bunny,alien,1,noun,4.0,1,4.97,2.8
bunny,alien,47,noun,4.0,1,4.97,2.8
bunny,alien,2,noun,4.0,1,4.97,2.8
bunny,alien,51,noun,4.0,1,4.97,2.8
bunny,alien,86,noun,4.0,1,4.97,2.8
bunny,alien,5,noun,4.0,1,4.97,2.8
bunny,alien,10,noun,4.0,1,4.97,2.8
bunny,alien,1,noun,4.0,1,4.97,2.8
bus,alien,41,noun,3.0,1,4.9,2.285714286
bus,alien,100,noun,3.0,1,4.9,2.285714286
bus,alien,5,noun,3.0,1,4.9,2.285714286
bus,alien,20,noun,3.0,1,4.9,2.285714286
bus,alien,0,noun,3.0,1,4.9,2.285714286
bus,alien,55,noun,3.0,1,4.9,2.285714286
bus,alien,6,noun,3.0,1,4.9,2.285714286
bus,alien,29,noun,3.0,1,4.9,2.285714286
bus,alien,10,noun,3.0,1,4.9,2.285714286
bus,alien,0,noun,3.0,1,4.9,2.285714286
but,alien,0,function,3.0,1,2.04,1.2
but,alien,12,function,3.0,1,2.04,1.2
but,alien,8,function,3.0,1,2.04,1.2
but,alien,4,function,3.0,1,2.04,1.2
but,alien,68,function,3.0,1,2.04,1.2
but,alien,0,function,3.0,1,2.04,1.2
but,alien,59,function,3.0,1,2.04,1.2
but,alien,11,function,3.0,1,2.04,1.2
but,alien,5,function,3.0,1,2.04,1.2
but,alien,7,function,3.0,1,2.04,1.2
but,alien,40,function,3.0,1,2.04,1.2
but,alien,30,function,3.0,1,2.04,1.2
but,alien,0,function,3.0,1,2.04,1.2
but,alien,61,function,3.0,1,2.04,1.2
but,alien,3,function,3.0,1,2.04,1.2
but,alien,19,function,3.0,1,2.04,1.2
but,alien,16,function,3.0,1,2.04,1.2
butter,alien,0,noun,4.0,1,4.9,2.4
butter,alien,5,noun,4.0,1,4.9,2.4
butter,alien,25,noun,4.0,1,4.9,2.4
butter,alien,34,noun,4.0,1,4.9,2.4
butter,alien,5,noun,4.0,1,4.9,2.4
butter,alien,8,noun,4.0,1,4.9,2.4
butter,alien,13,noun,4.0,1,4.9,2.4
butter,alien,40,noun,4.0,1,4.9,2.4
butter,alien,2,noun,4.0,1,4.9,2.4
butter,alien,83,noun,4.0,1,4.9,2.4
butter,alien,60,noun,4.0,1,4.9,2.4
butter,alien,6,noun,4.0,1,4.9,2.4
butter,alien,8,noun,4.0,1,4.9,2.4
butter,alien,25,noun,4.0,1,4.9,2.4
butter,alien,42,noun,4.0,1,4.9,2.4
buttocks,alien,4,noun,6.0,2,4.83,4.818181818
buttocks,alien,47,noun,6.0,2,4.83,4.818181818
buttocks,alien,11,noun,6.0,2,4.83,4.818181818
buttocks,alien,2,noun,6.0,2,4.83,4.818181818
buttocks,alien,29,noun,6.0,2,4.83,4.818181818
buttocks,alien,78,noun,6.0,2,4.83,4.818181818
buttocks,alien,50,noun,6.0,2,4.83,4.818181818
